date,title,description,channel,num_tags,duration,viewcount,likecount,dislikecount,commentcount,topics,title_length,description_length,total_likes,adjusted_likes,seconds
2018-08-17 12:03:37,RSAF50@Marina Barrage,"The Republic of Singapore Air Force held its 50th Anniversary celebrations (RSAF50) at the Marina Barrage with an aerial display! Feel the adrenaline rush with this recap of the aerial displays and aircraft featured. 

The highlights include an inaugural aerial display by two AH-64D helicopters, as well as a formation of a F-15SG decked in RSAF50 livery and two F-16Cs executing high speed aerial manoeuvres. This will also be the first time an unmanned aircraft - the Heron 1 Unmanned Aerial Vehicle - is participating in such a show. The aircraft will execute exhilarating manoeuvres and turns, such as:

- the Helicopter group’s Cross Dagger, Wing Over, Flash Pass, Tail Sweep, Hover Turn, Hover Cross and Viking Climb.

- Fighter Plane Aerial Display with an Arrowhead Formation, Spear Formation, Diamond Formation, Vertical Split, Four Point Roll, Aliron Roll Hit, Horizontal 8, High-G Turn, Quadruple Roll, Knife Edge Pass, Dedication Pass, Delta Vertical Loop, Inverted Helix, Low and Slow, High Speed Pass, Victory Flypast and a Bomb Burst.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,22,0 days 00:11:06.000000000,17581,216.0,11.0,19.0,Military;Lifestyle_(sociology);Vehicle,2,173.0,227.0,205.53303964757708,666.0
2018-08-15 13:04:16,RSN Sails in Largest International Maritime Exercise (Exercise RIMPAC 2018),"Welcome to Exercise Rim of the Pacific (Ex RIMPAC), hosted by the United States Navy. Held in the waters off Hawaii from 28 June to 3 August 2018 (Singapore time), this year's exercise involves assets from 24 other countries including 45 ships, five submarines, about 200 aircraft and 25,000 personnel. Join the Republic of Singapore Navy as they sail alongside 24 other countries in the world's largest international maritime exercise. 

Footage courtesy of U.S. Department of Defense.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,13,0 days 00:02:06.000000000,3771,58.0,5.0,3.0,Military;Society,10,85.0,63.0,53.39682539682539,126.0
2018-08-07 09:13:32,RSAF50@Marina Barrage: Aerial Display Highlights,"The Republic of Singapore Air Force (RSAF) will be celebrating its 50th anniversary (RSAF50) over the National Day weekend, with a series of aerial displays at Marina Barrage featuring various RSAF aircraft.

The highlights of the show include an inaugural display by two AH-64D Apache Attack helicopters, as well as an integrated formation of an F-15SG Strike Eagle decked in RSAF50 livery and two F-16C Fighting Falcons executing high speed aerial manoeuvres. This will also be the first time an unmanned aircraft - the Heron-1 Unmanned Aerial Vehicle (UAV) – is participating in such a show. 

RSAF50@Marina Barrage is part of a range of activities that the RSAF has organised to commemorate RSAF50, alongside RSAF50@Singapore Airshow and RSAF50@Heartlands. 

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,32,0 days 00:01:12.000000000,9306,100.0,4.0,8.0,Military;Lifestyle_(sociology);Vehicle,5,126.0,104.0,96.15384615384616,72.0
2018-08-05 11:50:13,SAF Silent Precision Drill Squad in Slow Motion,"A side of the Singapore Armed Force's Silent Precision Drill Squad that you may not have seen before - executing drills in slow-mo! 

Our Military Police on the Silent Precision Drill Squad will be performing in this year's National Day Parade (#NDP2018), alongside the National Cadet Corps precision drills squad. This will be the largest combined Military Tattoo performance for an NDP held at the Marina Bay Floating Platform. #WeAreSingapore

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,14,0 days 00:00:31.000000000,6442,80.0,7.0,0.0,Military;Society,8,78.0,87.0,73.5632183908046,31.0
2018-07-30 04:01:30,Chief of Staff of the Indonesian Army GEN Mulyono Receives Prestigious Military Award,"'Selamat' to the Chief of Staff of the Indonesian Army (TNI Angkatan Darat), GEN Mulyono!  

He was conferred Singapore's prestigious military award - the Pingat Jasa Gemilang (Tentera), or Meritorious Service Medal (Military), by Minister for Defence Dr Ng Eng Hen on 24 July 2018. 

GEN Mulyono contributed significantly towards strengthening the defence relations between Indonesia and Singapore. GEN Mulyono was instrumental in facilitating collaboration on the Leopard Main Battle Tank platform, which allowed both the Singapore Army and TNI Angkatan Darat to share experiences and training. 

With GEN Mulyono's support, the regular conduct of key bilateral exercises such as Exercise Safkar Indopura and Exercise Chandrapura have contributed to the interoperability and professional development of both armies. 

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,17,0 days 00:00:45.000000000,4928,33.0,6.0,1.0,Military;Society,13,127.0,39.0,27.923076923076923,45.0
2018-07-26 14:48:21,The SAF Delivers Humanitarian Aid to Laos,"Sincere condolences to the families affected by the collapse of the Xe Pian-Xe Namnoy hydropower dam in Attapeu, Laos. 

To support relief efforts, the SAF is delivering humanitarian supplies - including tents, meal rations, bottled water, medical aid, and rubber dinghies with outboard motors - via C-130 Hercules aircraft from the Republic of Singapore Air Force.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,21,0 days 00:00:51.000000000,2966,30.0,5.0,1.0,Military;Society,7,64.0,35.0,25.71428571428571,51.0
2018-07-25 10:39:33,"Thank You, Our Singaporean Sons","Do you know what your family and friends think about you serving National Service (NS)?

To all our Singaporean sons, thank you for your service. Happy SAF Day and Hormat SAF! /salute

Find out more about NSmen perks at www.salutensmen.sg!

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,23,0 days 00:03:41.000000000,9671,110.0,28.0,3.0,Military;Entertainment,5,46.0,138.0,87.68115942028986,221.0
2018-07-21 09:47:28,Woman On A Mission (Ep 5 - SSG Wynne Tan),"Mother, trainer... and some say ""Guardian Angel""! Meet Staff Sergeant Wynne Tan, a trainer in the Singapore Army's Motorised Infantry Training Institute. Her role is to teach soldiers gunnery skills, as well as train them to operate vehicles like the Terrex and Belrex.  

Hear more about the impact she has left on the lives of her trainees, and how she juggles her roles as a wife and mother, and a military woman.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,15,0 days 00:03:32.000000000,7863,71.0,5.0,5.0,Military;Society,10,81.0,76.0,66.32894736842105,212.0
2018-07-21 04:15:34,Defence Scholarship Awards Ceremony 2018 - Keloth Sonia Nair,"The Defence Merit Scholarship is awarded to selected individuals with the calibre to chart Singapore's future. Recipients will be groomed to be a leader, a major contributor to defence policies and more. There are 10 recipients for the Defence Merit Scholarship this year. Meet one of them - Keloth Sonia Nair from National Junior College, who will be studying Biological Sciences in Nanyang Technological University, Singapore.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,10,0 days 00:01:28.000000000,1427,13.0,3.0,1.0,Society,9,74.0,16.0,10.5625,88.0
2018-07-21 04:15:25,Woman on a Mission: Episode 5 - SSG Wynne Tan,"Mother, trainer... and some say ""Guardian Angel""! Meet Staff Sergeant Wynne Tan, a trainer in the Singapore Army's Motorised Training Institute. Her role is to teach soldiers gunnery skills, as well as train them to operate vehicles like the Terrex and Belrex.

Hear more about the impact she has left on the lives of her trainees, and how she juggles her roles as a wife and mother, and a military woman.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,14,0 days 00:03:32.000000000,3726,33.0,1.0,3.0,Military;Society,10,78.0,34.0,32.029411764705884,212.0
2018-07-20 10:01:41,188 SQN NSmen Crew Attain Full Operational Readiness Status,"The crew of the Republic of Singapore Navy's (RSN's) RSS Vigilance attained full operational readiness status on 17 Jul, with a full crew of qualified Operationally Ready National Servicemen (NSmen). 

During his visit to the squadron, Senior Minister of State for Defence Heng Chee How witnessed the crew executing a series of naval operations, as part of their In-Camp Training (ICT), which included identifying and neutralising simulated threats, as well as fire-fighting and damage control.

""(The crew of RSS Vigilance attaining their full operational readiness status) testifies to our great investment in National Service in both full-time as well as our NSmen,"" said Mr Heng, who was hosted by Chief of Navy Rear-Admiral Lew Chuen Hong.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,14,0 days 00:01:49.000000000,5367,42.0,7.0,10.0,Military;Society,9,123.0,49.0,36.0,109.0
2018-07-14 10:31:20,NDP 2018: SAF Naval Combat Divers Water Jump,"Something special for Singapore's National Day Parade 2018! Joining the well-loved SAF parachute team Red Lions for the first time, are the Combat Divers from the Republic of Singapore Navy's Naval Diving Unit. 

Eight naval combat divers will exit a Super Puma helicopter at 6,000 feet, deploying their military parachutes at 4,000 feet to come into a vertical stack formation before landing in a designated landing zone in the waters next to the Marina Bay Floating Platform. They will then join the Red Lions in a combined salute to the nation.

Here's a snippet of the operational freefall water jump!

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,30,0 days 00:02:18.000000000,26433,256.0,35.0,12.0,Military;Society,8,107.0,291.0,225.20962199312714,138.0
2018-07-14 06:01:53,Woman on a Mission: Episode 4 - ME4 Kristy Rose Ryan,"She's an engineer, a leader, and a woman - the only one in the Communications, Navigation and Electronic Warfare Flight (CNEF) under the Republic of Singapore Air Force's 808 Squadron.

Meet ME4 Kristy Rose Ryan, an Air Force Engineer who ensures the serviceability and readiness of the RSAF's F-16D Block 52+ Fighting Falcons.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,19,0 days 00:03:21.000000000,8820,51.0,8.0,2.0,Military;Society,11,60.0,59.0,44.08474576271187,201.0
2018-07-13 11:08:25,"20th Anniversary of the RSAF's 150 SQN in Cazaux, France","The Republic of Singapore Air Force (RSAF) and the French Air Force (FAF) commemorated the 20th anniversary of 150 Squadron (150 SQN) at Cazaux Air Base in France today. 

150 SQN operates the M-346 Advanced Jet Trainer aircraft, which was inaugurated by Dr Ng Eng Hen in September 2014. The M-346 aircraft replaced the A-4SU Super Skyhawk for the Advanced Jet training programme, and enhances the training of our fighter aircrew trainees with its modern avionics systems, aerodynamic performance and sophisticated simulations. These advanced training facilities and systems allow our future F-15SG and F-16 aircrew to train on a wide range of operational missions.

Here's a look back at how far they've come.

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,24,0 days 00:01:56.000000000,6987,82.0,8.0,3.0,Society;Military,10,120.0,90.0,74.71111111111111,116.0
2018-07-12 13:00:08,Always Ready: Army Deployment Force,"What does it take to be a soldier of the Army Deployment Force (ADF), which was set up two years ago to sharpen Singapore's counter-terrorism capabilities?

As they celebrate their 2nd anniversary today, here's a salute to them for keeping us safe!

Always Ready!

Check out our other channels here:
Facebook: http://www.facebook.com/mindefsg
Twitter: http://www.twitter.com/mindefsg
Instagram: http://www.instagram.com/mindefsg",Ministry of Defence Singapore,14,0 days 00:01:19.000000000,15907,162.0,7.0,7.0,Society;Military,5,50.0,169.0,155.28994082840237,79.0
